cur_topo missing1 missing2 missing3 missing4 missing5 missing6 missing7 missing8 missing9 missing10
459 0.296917 0.126583 0.104690 0.142276 0.152893 0.232928 0.139494 0.224505 0.311909 0.156909
459 0.295545 0.122856 0.102046 0.132045 0.148105 0.233618 0.130562 0.218244 0.300830 0.161937
459 0.289009 0.112377 0.108776 0.151851 0.157949 0.249865 0.142487 0.225099 0.310156 0.157777
4510 0.296203 0.138798 0.154027 0.205408 0.181238 0.246173 0.145852 0.300431 0.287415 0.147828
4510 0.291768 0.127709 0.152967 0.212386 0.184759 0.243002 0.165578 0.308335 0.295516 0.139282
4510 0.288642 0.130783 0.152909 0.218061 0.184516 0.249216 0.141816 0.304280 0.294785 0.144886
467 0.244492 0.157966 0.066059 0.144846 0.172310 0.133205 0.320454 0.297727 0.149308 0.370866
467 0.241281 0.154858 0.060344 0.129099 0.177360 0.131260 0.323343 0.280646 0.159757 0.378105
467 0.252993 0.166696 0.053037 0.148646 0.177945 0.126217 0.332161 0.293178 0.152751 0.381294
468 0.199647 0.203886 0.063062 0.130576 0.133239 0.127718 0.350539 0.372154 0.147208 0.284384
468 0.196352 0.206525 0.065628 0.151534 0.129066 0.116663 0.338159 0.374412 0.138977 0.276974
468 0.191666 0.208514 0.058794 0.140537 0.128081 0.119898 0.339081 0.361404 0.147716 0.284219
469 0.202867 0.050447 0.068014 0.110052 0.150148 0.207770 0.168781 0.304592 0.171765 0.157765
469 0.205090 0.066417 0.075776 0.112503 0.150078 0.211316 0.156620 0.302267 0.184504 0.159817
469 0.204319 0.066111 0.074042 0.108012 0.141376 0.209205 0.167011 0.306685 0.173682 0.156768
4610 0.254328 0.128113 0.052189 0.119746 0.069363 0.279135 0.166896 0.265545 0.276246 0.200040
4610 0.256176 0.124148 0.057939 0.116382 0.075121 0.279994 0.174350 0.255523 0.264899 0.187881
4610 0.267687 0.130871 0.042385 0.113651 0.076660 0.266891 0.158588 0.257223 0.282506 0.196609
478 0.228934 0.169090 0.049451 0.091202 0.109182 0.219293 0.194692 0.190715 0.246115 0.155630
478 0.220213 0.161209 0.049736 0.084393 0.094328 0.221328 0.197454 0.196491 0.248120 0.157278
478 0.213413 0.169778 0.054302 0.080719 0.100743 0.225136 0.212375 0.208250 0.258711 0.150453
479 0.374022 0.103087 0.058024 0.170778 0.111683 0.176225 0.297934 0.433328 0.113545 0.384896
479 0.378430 0.102638 0.061701 0.175645 0.120976 0.171852 0.299630 0.431111 0.104197 0.382909
479 0.369382 0.090699 0.052295 0.167543 0.109470 0.176481 0.294908 0.424780 0.110706 0.383004
4710 0.297490 0.187987 0.098060 0.128499 0.105889 0.143443 0.227762 0.446295 0.100620 0.464296
4710 0.286434 0.166409 0.099881 0.120872 0.127487 0.139466 0.216898 0.441945 0.090424 0.469819
4710 0.294296 0.184306 0.098940 0.137599 0.114613 0.140421 0.225355 0.442737 0.094419 0.464732
489 0.285293 0.178774 0.102809 0.113956 0.114349 0.147451 0.218920 0.438588 0.104559 0.461007
489 0.291084 0.185201 0.101968 0.116107 0.121728 0.137629 0.220001 0.447570 0.103925 0.469957
489 0.295625 0.176678 0.106354 0.126669 0.123683 0.143313 0.215549 0.446645 0.094728 0.468837
4810 0.377118 0.101030 0.053733 0.174792 0.125515 0.176143 0.297699 0.423534 0.106974 0.390691
4810 0.376697 0.099695 0.049701 0.175362 0.124814 0.168310 0.293904 0.428357 0.100466 0.383054
4810 0.381479 0.094627 0.061000 0.180036 0.119988 0.172442 0.300734 0.426058 0.114124 0.373004
4910 0.218717 0.165995 0.058660 0.082979 0.096407 0.224868 0.210160 0.201801 0.254647 0.144601
4910 0.226362 0.167733 0.058278 0.083657 0.111766 0.219054 0.213898 0.194918 0.246685 0.142318
4910 0.220470 0.168101 0.053527 0.091813 0.105258 0.216167 0.205129 0.191323 0.260035 0.162877
567 0.244965 0.160444 0.062370 0.144391 0.183299 0.131998 0.328387 0.279255 0.158210 0.370895
567 0.252990 0.156173 0.062778 0.142932 0.172621 0.142594 0.314536 0.298393 0.145571 0.365744
567 0.250826 0.156412 0.058175 0.138484 0.191476 0.134959 0.327172 0.285999 0.146997 0.370665
568 0.194875 0.210010 0.060449 0.142284 0.131604 0.122260 0.341932 0.372746 0.138321 0.270368
568 0.185232 0.206441 0.060148 0.141136 0.126216 0.127746 0.344885 0.361512 0.136958 0.285130
568 0.196831 0.196722 0.070512 0.135382 0.134467 0.126478 0.332874 0.371064 0.131268 0.286953
569 0.208757 0.058710 0.071028 0.113798 0.143404 0.215989 0.156303 0.306018 0.190074 0.169824
569 0.206438 0.065640 0.076706 0.109224 0.152311 0.206375 0.162559 0.316700 0.185283 0.162340
569 0.202226 0.060699 0.067463 0.113930 0.150163 0.199814 0.162453 0.302104 0.178998 0.171827
5610 0.250065 0.123531 0.056283 0.107808 0.073293 0.281698 0.163720 0.268699 0.269009 0.198193
5610 0.272107 0.118330 0.042728 0.112016 0.093357 0.280770 0.157193 0.252875 0.261522 0.197814
5610 0.264078 0.118576 0.045074 0.117882 0.078984 0.271648 0.164790 0.261793 0.264482 0.193772
578 0.235175 0.171439 0.052698 0.093347 0.116222 0.218130 0.209072 0.203717 0.249077 0.145241
578 0.228253 0.168057 0.059880 0.090390 0.100699 0.214387 0.216403 0.200641 0.246370 0.143317
578 0.228120 0.161696 0.055831 0.080749 0.114553 0.215083 0.203402 0.196551 0.248779 0.156096
579 0.371111 0.096411 0.060997 0.171245 0.119810 0.177020 0.298026 0.431941 0.113616 0.376007
579 0.377318 0.100655 0.047301 0.176037 0.117116 0.168606 0.306394 0.428367 0.114318 0.379474
579 0.372394 0.105321 0.056328 0.175924 0.118512 0.179848 0.297008 0.431307 0.111771 0.379202
5710 0.292292 0.178456 0.106901 0.123451 0.113681 0.142991 0.223695 0.450851 0.101866 0.456795
5710 0.279648 0.177755 0.113641 0.113340 0.122088 0.146364 0.213869 0.451806 0.096105 0.463079
5710 0.291186 0.178266 0.112390 0.127337 0.108734 0.138859 0.218798 0.447123 0.103790 0.460999
589 0.297158 0.174532 0.097382 0.114492 0.120489 0.140972 0.212588 0.437913 0.089248 0.465417
589 0.288988 0.173988 0.103268 0.127729 0.120101 0.141265 0.225440 0.440338 0.092323 0.463569
589 0.294334 0.187290 0.115307 0.121067 0.114442 0.144122 0.212123 0.456903 0.104077 0.454858
5810 0.376674 0.098896 0.055434 0.174377 0.122690 0.173428 0.295232 0.435444 0.106200 0.383620
5810 0.381717 0.103679 0.058420 0.167188 0.117239 0.174775 0.300730 0.422848 0.117716 0.385046
5810 0.366798 0.100131 0.056005 0.169537 0.119948 0.176286 0.292217 0.431809 0.109915 0.379689
5910 0.219596 0.166074 0.057105 0.077239 0.098895 0.221349 0.210437 0.204800 0.254640 0.147239
5910 0.223332 0.160511 0.060561 0.078395 0.109525 0.222622 0.203330 0.201325 0.248781 0.148393
5910 0.223621 0.160401 0.056312 0.091286 0.104542 0.216129 0.202319 0.202458 0.243387 0.145450
678 0.207636 0.154494 0.092443 0.215947 0.192344 0.211601 0.223793 0.157612 0.250415 0.140161
678 0.204071 0.147711 0.085701 0.222267 0.187948 0.211313 0.226667 0.159643 0.252131 0.138522
678 0.203031 0.155512 0.085051 0.223760 0.191583 0.207125 0.226154 0.161479 0.246861 0.138394
679 0.471975 0.184131 0.249711 0.139584 0.213935 0.169974 0.255646 0.518264 0.212976 0.542032
679 0.467980 0.187221 0.242013 0.139581 0.214892 0.165663 0.259750 0.521766 0.203963 0.549247
679 0.459303 0.175968 0.247816 0.146843 0.224642 0.171457 0.262564 0.510640 0.206530 0.544707
6710 0.560462 0.104163 0.194922 0.230200 0.219629 0.213399 0.301014 0.503081 0.255362 0.422646
6710 0.558428 0.108243 0.194200 0.229579 0.226499 0.212390 0.291747 0.501264 0.257035 0.434068
6710 0.558092 0.108096 0.209675 0.230187 0.232793 0.204148 0.292048 0.496442 0.252657 0.411775
689 0.544907 0.096831 0.203622 0.238884 0.229333 0.215217 0.287378 0.502707 0.265837 0.419631
689 0.554682 0.097061 0.196548 0.238472 0.234127 0.216753 0.290561 0.502431 0.263443 0.414666
689 0.563636 0.110100 0.190339 0.229819 0.221131 0.223965 0.303030 0.510157 0.249052 0.417204
6810 0.464298 0.175143 0.239895 0.148401 0.216427 0.162298 0.256544 0.520504 0.210822 0.547614
6810 0.458886 0.180349 0.236699 0.143242 0.226481 0.169816 0.255710 0.519896 0.214926 0.543495
6810 0.471528 0.174790 0.243839 0.145762 0.214775 0.171383 0.267190 0.517644 0.202883 0.548845
6910 0.211084 0.154183 0.080620 0.217993 0.188663 0.211328 0.225385 0.162220 0.253430 0.143606
6910 0.210660 0.160296 0.086107 0.210549 0.181360 0.207307 0.217301 0.158438 0.257831 0.144216
6910 0.217302 0.152930 0.081177 0.218942 0.185118 0.206297 0.219786 0.159948 0.253111 0.137691
789 0.284310 0.122885 0.154624 0.220551 0.193667 0.245480 0.154624 0.300493 0.290182 0.149315
789 0.271173 0.129175 0.147547 0.215284 0.201236 0.245634 0.151885 0.310230 0.283169 0.145067
789 0.287967 0.144530 0.148566 0.204806 0.185017 0.243933 0.153979 0.303306 0.294543 0.135566
7810 0.307992 0.125861 0.089309 0.135080 0.143265 0.225695 0.131627 0.225985 0.296777 0.163226
7810 0.304625 0.118439 0.106092 0.137534 0.146934 0.233119 0.140871 0.216561 0.302375 0.163859
7810 0.291501 0.122399 0.112066 0.144955 0.152900 0.241097 0.150000 0.223810 0.308833 0.163700
7910 0.288736 0.215311 0.107776 0.264214 0.210773 0.139028 0.402685 0.262765 0.244982 0.288986
7910 0.290024 0.209258 0.115227 0.261674 0.218452 0.149289 0.405336 0.266553 0.248309 0.280340
7910 0.291241 0.203246 0.109003 0.264471 0.197065 0.155060 0.406047 0.261433 0.248246 0.284924
8910 0.198873 0.212845 0.035364 0.174721 0.187991 0.185157 0.380827 0.270599 0.180866 0.160894
8910 0.195495 0.211581 0.041692 0.187215 0.190707 0.190509 0.388182 0.263913 0.192317 0.174292
8910 0.200188 0.215259 0.041734 0.176563 0.181391 0.196459 0.384829 0.267864 0.183047 0.162216
